actual dist,angle,var
4.5-4.75,1.2-1.4,0.00091582249008
4.5-4.75,1.0-1.2,0.000312652748499
4.5-4.75,1.0-1.2,0.000268941316326
4.5-4.75,0.8-1.0,0.000212207111966
4.5-4.75,0.8-1.0,0.000850767435345
4.5-4.75,0.6-0.8,0.00174638499941
4.25-4.5,0.6-0.8,0.00120583674019
4.25-4.5,0.4-0.6,0.00112384149795
4.25-4.5,0.4-0.6,0.000894053782916
4.25-4.5,0.4-0.6,0.000780991694154
4.25-4.5,0.2-0.4,0.000540752681343
4.25-4.5,0.2-0.4,0.000704761000235
4.25-4.5,0.0-0.2,0.000555841980322
4.25-4.5,0.0-0.2,0.0004617189018
4.25-4.5,0.0-0.2,0.000627651857069
4.5-4.75,0.0-0.2,0.000689349088038
4.5-4.75,0.0-0.2,0.000480938635999
4.5-4.75,0.0-0.2,0.000524611880171
4.5-4.75,0.2-0.4,0.000418917870258
4.5-4.75,0.2-0.4,0.000315754060934
4.5-4.75,0.2-0.4,0.000266014828987
4.5-4.75,0.4-0.6,0.000631266644704
4.5-4.75,0.6-0.8,0.000402692184733
4.5-4.75,0.6-0.8,0.000427228422339
4.5-4.75,0.8-1.0,0.000464919344621
4.5-4.75,0.8-1.0,0.000775571537731
4.5-4.75,0.8-1.0,0.000589607362739
4.5-4.75,1.0-1.2,0.000234407424262
4.5-4.75,1.0-1.2,0.000385576762747
4.5-4.75,1.2-1.4,0.000509993110139
4.5-4.75,1.2-1.4,0.000465430516096
4.5-4.75,1.2-1.4,0.000582458234178
4.5-4.75,1.4-1.6,0.000522408885426
4.5-4.75,1.4-1.6,0.000346739604349
4.5-4.75,1.4-1.6,0.000567076892801
4.5-4.75,1.4-1.6,0.000616671050607
4.5-4.75,1.2-1.4,0.000854932993746
4.5-4.75,1.2-1.4,0.000983262448498
4.5-4.75,1.0-1.2,0.000408720194904
4.5-4.75,1.0-1.2,0.000308898805261
4.5-4.75,0.8-1.0,0.000227853795664
4.5-4.75,0.8-1.0,0.000292375208886
4.5-4.75,0.6-0.8,0.000481692294356
4.5-4.75,0.6-0.8,0.00116665455386
4.5-4.75,0.4-0.6,0.000534459033482
4.5-4.75,0.2-0.4,0.000352891527913
4.5-4.75,0.2-0.4,0.000453865128551
4.5-4.75,0.0-0.2,0.000319527545429
4.5-4.75,0.0-0.2,0.000332262196583
4.5-4.75,0.0-0.2,0.000571601104386
4.5-4.75,0.0-0.2,0.000570552973663
4.5-4.75,0.0-0.2,0.000712109485191
4.5-4.75,0.0-0.2,0.00100863583648
4.5-4.75,0.2-0.4,0.000697041174153
4.5-4.75,0.2-0.4,0.000896988997516
4.5-4.75,0.2-0.4,0.000717401494358
4.5-4.75,0.4-0.6,0.000712246573897
4.5-4.75,0.6-0.8,0.000801007914067
4.5-4.75,0.6-0.8,0.000934300725908
4.5-4.75,0.8-1.0,0.000379426101699
4.5-4.75,0.8-1.0,0.000421716795265
4.5-4.75,1.0-1.2,0.000451361865485
4.5-4.75,1.0-1.2,0.00054703393647
4.5-4.75,1.0-1.2,0.000764535930867
4.5-4.75,1.2-1.4,0.000764079474767
4.5-4.75,1.2-1.4,0.00086184855818
4.5-4.75,1.2-1.4,0.000717060188369
4.5-4.75,1.2-1.4,0.000440446965981
4.5-4.75,1.4-1.6,0.00023971405097
4.5-4.75,1.4-1.6,0.000353510030026
4.5-4.75,1.4-1.6,0.000371017257255
4.5-4.75,1.4-1.6,0.000390348569385
4.5-4.75,1.2-1.4,0.000246169822559
4.5-4.75,1.2-1.4,0.000333172464229
4.5-4.75,1.2-1.4,0.000250902989869
4.5-4.75,1.0-1.2,0.000340476945358
4.5-4.75,1.0-1.2,0.000405419613693
4.5-4.75,1.0-1.2,0.000487019610695
4.5-4.75,0.8-1.0,0.00044408135285
4.5-4.75,0.8-1.0,0.000256695990503
4.5-4.75,0.8-1.0,0.000319143944756
4.5-4.75,0.6-0.8,0.000448218947364
4.5-4.75,0.6-0.8,0.000741485682145
4.5-4.75,0.4-0.6,0.000876915890311
4.5-4.75,0.4-0.6,0.000919845629271
4.5-4.75,0.2-0.4,0.000759509134135
4.5-4.75,0.2-0.4,0.000645246406877
4.5-4.75,0.2-0.4,0.00042966415596
4.5-4.75,0.0-0.2,0.000848014753891
4.5-4.75,0.0-0.2,0.000552161811661
4.5-4.75,0.0-0.2,0.00113372861657
4.5-4.75,0.0-0.2,0.000891182461926
4.75-5.0,0.0-0.2,0.000827924645764
4.75-5.0,0.0-0.2,0.000335873835413
4.75-5.0,0.2-0.4,0.000422196580948
4.75-5.0,0.2-0.4,0.000511077148326
4.75-5.0,0.4-0.6,0.000932081944055
4.75-5.0,0.4-0.6,0.00129339271935
4.75-5.0,0.6-0.8,0.00101242746118
4.75-5.0,0.6-0.8,0.000393917114606
4.75-5.0,0.8-1.0,0.000282937251961
4.75-5.0,0.8-1.0,0.000392284240574
4.75-5.0,1.0-1.2,0.000183389887874
4.75-5.0,1.0-1.2,0.000324353272576
4.75-5.0,1.2-1.4,0.000335594403975
4.75-5.0,1.2-1.4,0.000192404635704
4.75-5.0,1.2-1.4,0.000180477617486
4.75-5.0,1.4-1.6,0.00046481640811
4.75-5.0,1.4-1.6,0.000427363495957
4.75-5.0,1.4-1.6,0.000328693855928
4.75-5.0,1.4-1.6,0.000954983550883
4.75-5.0,1.4-1.6,0.00104752287378
4.75-5.0,1.2-1.4,0.00147541260637
4.75-5.0,1.2-1.4,0.00168220230946
4.75-5.0,1.2-1.4,0.00140678585274
4.75-5.0,1.0-1.2,0.0014961357481
4.5-4.75,1.0-1.2,0.000846092962092
4.5-4.75,0.8-1.0,0.000642577034061
4.5-4.75,0.8-1.0,0.00110698377747
4.5-4.75,0.8-1.0,0.000875647688737
4.5-4.75,0.6-0.8,0.000936275490495
4.5-4.75,0.6-0.8,0.0005159790349
4.5-4.75,0.4-0.6,0.000503753507192
4.5-4.75,0.4-0.6,0.000666568657737
4.5-4.75,0.4-0.6,0.000814301568855
4.5-4.75,0.2-0.4,0.00103237836704
4.5-4.75,0.2-0.4,0.000751882603354
4.5-4.75,0.2-0.4,0.0012034850829
4.5-4.75,0.0-0.2,0.00113957852666
4.5-4.75,0.0-0.2,0.0012202102232
4.5-4.75,0.0-0.2,0.00103156664239
4.75-5.0,0.0-0.2,0.000318736984132
4.75-5.0,0.0-0.2,0.000505910652749
4.75-5.0,0.0-0.2,0.000479397480395
4.75-5.0,0.2-0.4,0.00066788865464
4.75-5.0,0.2-0.4,0.000461998329463
4.75-5.0,0.2-0.4,0.000465165487194
4.75-5.0,0.4-0.6,0.000651134419779
4.75-5.0,0.6-0.8,0.000345030025268
4.75-5.0,0.6-0.8,0.000456441518324
4.75-5.0,0.8-1.0,0.000686091289089
4.75-5.0,0.8-1.0,0.00061682600253
4.75-5.0,1.0-1.2,0.000449822653986
4.75-5.0,1.0-1.2,0.000230473234199
4.75-5.0,1.0-1.2,0.000350413274873
4.75-5.0,1.2-1.4,0.000308743381481
4.75-5.0,1.2-1.4,0.000359893477946
4.75-5.0,1.2-1.4,0.000250802582607
4.75-5.0,1.4-1.6,0.000516322133572
4.75-5.0,1.4-1.6,0.000608529977356
4.75-5.0,1.4-1.6,0.000476499277116
4.75-5.0,1.4-1.6,0.000381954220423
4.75-5.0,1.2-1.4,0.000402214344072
4.75-5.0,1.2-1.4,0.000449877482042
4.75-5.0,1.0-1.2,0.000522570834182
4.75-5.0,1.0-1.2,0.000628735539932
4.75-5.0,0.8-1.0,0.000463700787314
4.75-5.0,0.8-1.0,0.000633800879396
4.75-5.0,0.8-1.0,0.000536048870351
4.75-5.0,0.6-0.8,0.000937802169008
4.75-5.0,0.6-0.8,0.00119564939286
4.75-5.0,0.4-0.6,0.00153152202685
4.75-5.0,0.4-0.6,0.00157465069903
4.75-5.0,0.2-0.4,0.00122978940478
4.75-5.0,0.2-0.4,0.000697998572411
4.75-5.0,0.0-0.2,0.000794634430286
4.75-5.0,0.0-0.2,0.000442121334326
4.75-5.0,0.0-0.2,0.000862286759373
4.75-5.0,0.0-0.2,0.000853222328388
4.75-5.0,0.0-0.2,0.000974099110641
4.75-5.0,0.0-0.2,0.000918343410335
4.75-5.0,0.2-0.4,0.000604326567166
4.75-5.0,0.2-0.4,0.000831648211526
4.75-5.0,0.4-0.6,0.00139385204431
4.75-5.0,0.6-0.8,0.00147959935463
4.75-5.0,0.6-0.8,0.000983545880457
4.75-5.0,0.8-1.0,0.000205847007322
4.75-5.0,0.8-1.0,0.000236039700786
4.75-5.0,0.8-1.0,0.000490661446774
4.75-5.0,1.0-1.2,0.000277077385764
4.75-5.0,1.0-1.2,0.00025567360345
4.75-5.0,1.0-1.2,0.00027238909361
4.75-5.0,1.2-1.4,0.000249395752295
4.75-5.0,1.2-1.4,0.000249428809982
4.75-5.0,1.4-1.6,0.000237389306349
4.75-5.0,1.4-1.6,0.000434895960548
4.75-5.0,1.4-1.6,0.00072349227256
4.75-5.0,1.4-1.6,0.00143408282468
4.75-5.0,1.2-1.4,0.000799304327837
4.75-5.0,1.2-1.4,0.000534198086875
4.75-5.0,1.0-1.2,0.000431548428265
4.75-5.0,1.0-1.2,0.000622163504147
4.75-5.0,0.8-1.0,0.000420013180095
4.75-5.0,0.8-1.0,0.000756058944804
4.75-5.0,0.6-0.8,0.0006015226146
4.75-5.0,0.6-0.8,0.000339829462046
4.75-5.0,0.4-0.6,0.000848327280355
4.75-5.0,0.4-0.6,0.000858693791753
4.75-5.0,0.2-0.4,0.000806313801522
4.75-5.0,0.2-0.4,0.00129241008456
4.75-5.0,0.0-0.2,0.00146044473935
4.75-5.0,0.0-0.2,0.00097641453949
4.75-5.0,0.0-0.2,0.00151861495477
5.0-5.25,0.0-0.2,0.000189612972153
5.0-5.25,0.0-0.2,0.000765551749538
5.0-5.25,0.0-0.2,0.00078326479644
5.0-5.25,0.2-0.4,0.000729757767129
5.0-5.25,0.2-0.4,0.000470060176217
5.0-5.25,0.4-0.6,0.000342288603014
5.0-5.25,0.4-0.6,0.000362247108093
5.0-5.25,0.6-0.8,0.000243111559156
5.0-5.25,0.6-0.8,0.000245984751263
5.0-5.25,0.6-0.8,0.000348325656614
5.0-5.25,0.8-1.0,0.000605021780742
5.0-5.25,0.8-1.0,0.000354126829935
5.0-5.25,1.0-1.2,0.000516408147775
5.0-5.25,1.0-1.2,0.000527119109331
5.0-5.25,1.2-1.4,0.000473667021338
5.0-5.25,1.2-1.4,0.000302522877303
5.0-5.25,1.2-1.4,0.000207393702586
5.0-5.25,1.4-1.6,0.000483863979418
5.0-5.25,1.4-1.6,0.000725506526123
5.0-5.25,1.4-1.6,0.000617352424548
4.75-5.0,1.2-1.4,0.000532378834545
4.75-5.0,1.2-1.4,0.000483023288264
4.75-5.0,1.2-1.4,0.000423317572422
4.75-5.0,1.2-1.4,0.000416296645105
4.75-5.0,1.0-1.2,0.000477262410044
4.75-5.0,1.0-1.2,0.000244293984742
4.75-5.0,1.0-1.2,0.00026197476995
4.75-5.0,0.8-1.0,0.000706430383707
4.75-5.0,0.8-1.0,0.000503759543861
4.75-5.0,0.6-0.8,0.000686999083749
4.75-5.0,0.6-0.8,0.000987641339806
4.75-5.0,0.4-0.6,0.00141935906157
4.75-5.0,0.4-0.6,0.0011179094811
4.75-5.0,0.2-0.4,0.0014284252737
4.75-5.0,0.2-0.4,0.000741179647813
4.75-5.0,0.0-0.2,0.000605742794021
4.75-5.0,0.0-0.2,0.0005215824953
4.75-5.0,0.0-0.2,0.000796988577971
4.75-5.0,0.0-0.2,0.000537216780209
0.5-0.75,0.0-0.2,0.00144985806039
0.5-0.75,0.2-0.4,0.00152595885168
0.5-0.75,0.4-0.6,0.00125764336327
0.5-0.75,0.6-0.8,0.00237638695564
0.5-0.75,0.8-1.0,0.00210391827226
0.5-0.75,1.0-1.2,0.00144574744601
0.25-0.5,1.2-1.4,0.00171189192544
0.25-0.5,1.4-1.6,0.00153327565524
0.25-0.5,1.4-1.6,0.00284605876248
0.25-0.5,1.2-1.4,0.00113767567377
0.25-0.5,1.0-1.2,0.00186817002666
0.25-0.5,1.0-1.2,0.00115957065511
0.25-0.5,0.8-1.0,0.00130649821049
0.25-0.5,0.6-0.8,0.00187439678335
0.25-0.5,0.4-0.6,0.00162107651255
0.25-0.5,0.2-0.4,0.00199871817189
0.25-0.5,0.0-0.2,0.00159057158221
0.25-0.5,0.0-0.2,0.00164622651667
0.5-0.75,0.0-0.2,0.000821812163821
0.5-0.75,0.2-0.4,0.000707091609364
0.5-0.75,0.4-0.6,0.00109615636242
0.5-0.75,0.6-0.8,0.000703345744593
0.5-0.75,0.8-1.0,0.000483899165003
0.5-0.75,1.0-1.2,0.000748301456036
0.5-0.75,1.2-1.4,0.000618952977948
0.5-0.75,1.4-1.6,0.0003671036778
0.5-0.75,1.4-1.6,0.000877385906231
0.5-0.75,1.2-1.4,0.000770490056804
0.5-0.75,1.2-1.4,0.00113222570496
0.5-0.75,1.0-1.2,0.00263096565069
0.5-0.75,0.8-1.0,0.00193274813176
0.25-0.5,0.6-0.8,0.00163828370235
0.25-0.5,0.4-0.6,0.00239453867416
0.25-0.5,0.2-0.4,0.00156617156948
0.25-0.5,0.0-0.2,0.00255506124611
0.25-0.5,0.0-0.2,0.0012477752011
0.25-0.5,0.0-0.2,0.00105433078331
0.5-0.75,0.0-0.2,0.00167021157157
0.5-0.75,0.2-0.4,0.00178581388743
0.5-0.75,0.2-0.4,0.00164044465923
0.5-0.75,0.4-0.6,0.00190128646098
0.5-0.75,0.6-0.8,0.00138063588582
0.5-0.75,0.8-1.0,0.000858680607828
0.5-0.75,1.0-1.2,0.00139192497066
0.5-0.75,1.2-1.4,0.00189298998178
0.5-0.75,1.4-1.6,0.00150377456775
0.5-0.75,1.4-1.6,0.00157900771296
0.5-0.75,1.2-1.4,0.00183337856142
0.5-0.75,1.2-1.4,0.00168853951665
0.5-0.75,1.0-1.2,0.000662016253879
0.5-0.75,0.8-1.0,0.000713126163189
0.5-0.75,0.6-0.8,0.000553455888212
0.5-0.75,0.4-0.6,0.00143295871824
0.5-0.75,0.2-0.4,0.00262100101975
0.5-0.75,0.2-0.4,0.00247899330446
0.5-0.75,0.0-0.2,0.00314275536432
0.5-0.75,0.0-0.2,0.00240984649184
0.5-0.75,0.0-0.2,0.000705795796375
0.5-0.75,0.2-0.4,0.000807864140699
0.5-0.75,0.2-0.4,0.000741984277164
0.5-0.75,0.4-0.6,0.000422760462762
0.5-0.75,0.6-0.8,0.000703908520736
0.5-0.75,0.8-1.0,0.00054118239816
0.5-0.75,1.0-1.2,0.00037221403193
0.5-0.75,1.2-1.4,0.000380020246451
0.5-0.75,1.2-1.4,0.000679415297272
0.5-0.75,1.4-1.6,0.000539942367142
0.5-0.75,1.4-1.6,0.00055958199947
0.5-0.75,1.4-1.6,0.000444435637253
0.5-0.75,1.2-1.4,0.000479877015797
0.5-0.75,1.0-1.2,0.00105372686298
0.5-0.75,1.0-1.2,0.00226451769554
0.5-0.75,1.0-1.2,0.00157629077657
0.5-0.75,0.8-1.0,0.00139661783715
0.5-0.75,0.6-0.8,0.00135678133501
0.5-0.75,0.6-0.8,0.00113859028838
0.5-0.75,0.4-0.6,0.00105700240061
0.5-0.75,0.4-0.6,0.00166033202867
0.5-0.75,0.2-0.4,0.00119432888901
0.5-0.75,0.0-0.2,0.000936629881048
0.5-0.75,0.0-0.2,0.0010275717031
0.5-0.75,0.0-0.2,0.000564286988098
0.75-1.0,0.0-0.2,0.000952410352041
0.75-1.0,0.2-0.4,0.00175494671877
0.75-1.0,0.2-0.4,0.00193381288184
0.75-1.0,0.4-0.6,0.00227690712572
0.75-1.0,0.4-0.6,0.00184287840457
0.75-1.0,0.6-0.8,0.00112362558624
0.5-0.75,0.8-1.0,0.00101067270856
0.5-0.75,1.0-1.2,0.000664342923817
0.5-0.75,1.2-1.4,0.0011620687019
0.5-0.75,1.2-1.4,0.0010965763039
0.5-0.75,1.4-1.6,0.000641134215744
0.5-0.75,1.4-1.6,0.000807322629128
0.5-0.75,1.2-1.4,0.00127339143895
0.5-0.75,1.2-1.4,0.000642027277647
0.5-0.75,1.0-1.2,0.000485467745251
0.5-0.75,1.0-1.2,0.000308027470773
0.5-0.75,0.8-1.0,0.000662849812982
0.5-0.75,0.6-0.8,0.000788530756598
0.5-0.75,0.6-0.8,0.00151542488909
0.5-0.75,0.4-0.6,0.00132961510091
0.5-0.75,0.4-0.6,0.00210063146733
0.5-0.75,0.2-0.4,0.00182756699759
0.5-0.75,0.0-0.2,0.00285723934431
0.5-0.75,0.0-0.2,0.00295051051734
0.5-0.75,0.0-0.2,0.00334860333419
0.75-1.0,0.0-0.2,0.00114433116686
0.75-1.0,0.0-0.2,0.00108196300018
0.75-1.0,0.2-0.4,0.00207004020606
0.75-1.0,0.4-0.6,0.002548138483
0.75-1.0,0.4-0.6,0.00244507532768
0.75-1.0,0.6-0.8,0.00186432871117
0.75-1.0,0.8-1.0,0.00191276699565
0.75-1.0,0.8-1.0,0.00121582579362
0.75-1.0,1.0-1.2,0.000955859330183
0.75-1.0,1.0-1.2,0.00137636023656
0.75-1.0,1.2-1.4,0.00170115641975
0.75-1.0,1.4-1.6,0.000889220882926
0.75-1.0,1.4-1.6,0.0025498517414
0.75-1.0,1.4-1.6,0.00199801969933
0.75-1.0,1.4-1.6,0.00223787514612
0.75-1.0,1.2-1.4,0.00239114231786
0.5-0.75,1.2-1.4,0.00144831968718
0.5-0.75,1.0-1.2,0.00139624358501
0.5-0.75,1.0-1.2,0.00105380773517
0.5-0.75,0.8-1.0,0.00114516467584
0.5-0.75,0.6-0.8,0.000960376963053
0.5-0.75,0.6-0.8,0.00077418309937
0.5-0.75,0.6-0.8,0.000936056689712
0.5-0.75,0.4-0.6,0.000459183716361
0.5-0.75,0.4-0.6,0.000397437587986
0.5-0.75,0.2-0.4,0.000542923870064
0.5-0.75,0.2-0.4,0.000722045424752
0.5-0.75,0.2-0.4,0.0012323499353
0.5-0.75,0.0-0.2,0.00115850067921
0.5-0.75,0.0-0.2,0.00186138140514
0.5-0.75,0.0-0.2,0.00204416956822
0.75-1.0,0.0-0.2,0.000421022756363
0.75-1.0,0.0-0.2,0.00121411866231
0.75-1.0,0.2-0.4,0.000976938475511
0.75-1.0,0.4-0.6,0.00068849792181
0.75-1.0,0.6-0.8,0.000999150959392
0.75-1.0,0.6-0.8,0.000377628643329
0.75-1.0,0.8-1.0,0.000726203817969
0.75-1.0,1.0-1.2,0.000765636590278
0.75-1.0,1.2-1.4,0.000560192507037
0.75-1.0,1.2-1.4,0.000272448874468
0.75-1.0,1.4-1.6,0.000303081099385
0.75-1.0,1.4-1.6,0.000427477570599
0.75-1.0,1.4-1.6,0.000360503836116
0.75-1.0,1.4-1.6,0.000600859418184
0.75-1.0,1.2-1.4,0.000443584176992
0.75-1.0,1.2-1.4,0.000568897807472
0.75-1.0,1.0-1.2,0.000558396372069
0.75-1.0,1.0-1.2,0.00112806797133
0.75-1.0,0.8-1.0,0.00140587703636
0.75-1.0,0.8-1.0,0.00149009526715
0.75-1.0,0.6-0.8,0.00261874798087
0.75-1.0,0.6-0.8,0.00304928589717
0.75-1.0,0.4-0.6,0.00193633698898
0.75-1.0,0.4-0.6,0.00226602776343
0.75-1.0,0.2-0.4,0.00193864342995
0.75-1.0,0.2-0.4,0.00139975823341
0.75-1.0,0.0-0.2,0.00143692925793
0.75-1.0,0.0-0.2,0.0012231641287
0.75-1.0,0.0-0.2,0.00137767893691
0.75-1.0,0.0-0.2,0.00166679543554
0.75-1.0,0.0-0.2,0.00125634434201
0.75-1.0,0.2-0.4,0.00195597215903
0.75-1.0,0.4-0.6,0.00098453053009
0.75-1.0,0.6-0.8,0.00130342808343
0.75-1.0,0.8-1.0,0.00091643620375
0.75-1.0,0.8-1.0,0.00136559604254
0.75-1.0,1.0-1.2,0.000953413568296
0.75-1.0,1.2-1.4,0.00114541596433
0.75-1.0,1.2-1.4,0.000730780277735
0.75-1.0,1.2-1.4,0.00147383558305
0.75-1.0,1.4-1.6,0.000787314017626
0.75-1.0,1.4-1.6,0.000902433640609
0.75-1.0,1.4-1.6,0.000841187647463
0.75-1.0,1.2-1.4,0.000991879767113
0.75-1.0,1.0-1.2,0.00118849187822
0.75-1.0,1.0-1.2,0.000560527128448
0.75-1.0,0.8-1.0,0.000375689153172
0.75-1.0,0.8-1.0,0.000351816977692
0.75-1.0,0.8-1.0,0.000401566713762
0.75-1.0,0.6-0.8,0.000342672917056
0.75-1.0,0.6-0.8,0.00106582576387
0.75-1.0,0.4-0.6,0.00101339754941
0.75-1.0,0.2-0.4,0.00168837673677
0.75-1.0,0.2-0.4,0.00207806554882
0.75-1.0,0.0-0.2,0.00235876549436
0.75-1.0,0.0-0.2,0.00221530587169
0.75-1.0,0.0-0.2,0.00242022100328
0.75-1.0,0.0-0.2,0.000869817775388
0.75-1.0,0.2-0.4,0.000824570186187
0.75-1.0,0.2-0.4,0.00114542526257
0.75-1.0,0.4-0.6,0.00118795277143
0.75-1.0,0.6-0.8,0.00156826211035
0.75-1.0,0.6-0.8,0.00253512541863
0.75-1.0,0.8-1.0,0.000946873422755
0.75-1.0,1.0-1.2,0.00106415732068
0.75-1.0,1.2-1.4,0.000355290203334
0.75-1.0,1.2-1.4,0.00107289820032
0.75-1.0,1.4-1.6,0.000629631141661
0.75-1.0,1.4-1.6,0.00097896732848
0.75-1.0,1.4-1.6,0.00180184797741
0.75-1.0,1.2-1.4,0.00124449465299
0.75-1.0,1.0-1.2,0.000767089253142
0.75-1.0,1.0-1.2,0.00175634009933
0.75-1.0,0.8-1.0,0.000835632368893
0.75-1.0,0.6-0.8,0.000835838956365
0.75-1.0,0.4-0.6,0.000651877396108
0.75-1.0,0.2-0.4,0.000501689633641
0.75-1.0,0.2-0.4,0.000362955933336
0.75-1.0,0.0-0.2,0.000495083539544
0.75-1.0,0.0-0.2,0.000779244267306
0.75-1.0,0.0-0.2,0.00171824904212
1.0-1.25,0.0-0.2,0.000921958956149
1.0-1.25,0.2-0.4,0.00053014375744
1.0-1.25,0.2-0.4,0.000788339932361
1.0-1.25,0.4-0.6,0.00100770652069
1.0-1.25,0.6-0.8,0.000406004949881
1.0-1.25,0.6-0.8,0.000407349248717
1.0-1.25,0.8-1.0,0.000951468982138
1.0-1.25,1.0-1.2,0.000659150472444
1.0-1.25,1.2-1.4,0.000331076745196
0.75-1.0,1.4-1.6,0.000907856060849
0.75-1.0,1.4-1.6,0.000825736065305
0.75-1.0,1.2-1.4,0.000718145374769
0.75-1.0,1.2-1.4,0.000659585037254
0.75-1.0,1.0-1.2,0.000542948997462
0.75-1.0,0.8-1.0,0.000649986033071
0.75-1.0,0.8-1.0,0.000300121794838
0.75-1.0,0.6-0.8,0.00067273188256
0.75-1.0,0.6-0.8,0.00107112472632
0.75-1.0,0.4-0.6,0.00181175773725
0.75-1.0,0.2-0.4,0.00271772255601
0.75-1.0,0.2-0.4,0.00227900725315
0.75-1.0,0.0-0.2,0.00254030820038
0.75-1.0,0.0-0.2,0.00165948343884
0.75-1.0,0.0-0.2,0.000457764215514
0.75-1.0,0.2-0.4,0.000466163744605
0.75-1.0,0.4-0.6,0.000553885079812
1.0-1.25,0.4-0.6,0.000547194803018
1.0-1.25,0.6-0.8,0.000918074015926
1.0-1.25,0.8-1.0,0.00101348486715
1.0-1.25,1.0-1.2,0.00133982893593
1.0-1.25,1.0-1.2,0.000540628333436
1.0-1.25,1.0-1.2,0.000425139082672
1.0-1.25,1.2-1.4,0.000913430435585
1.0-1.25,1.4-1.6,0.000734442622624
1.0-1.25,1.4-1.6,0.000677101989432
1.0-1.25,1.4-1.6,0.000695494595845
1.0-1.25,1.2-1.4,0.000560408153885
1.0-1.25,1.0-1.2,0.000486506486131
1.0-1.25,1.0-1.2,0.00022189729409
1.0-1.25,0.6-0.8,0.000578564930341
1.0-1.25,0.6-0.8,0.00151008244438
1.0-1.25,0.4-0.6,0.00175881641613
1.0-1.25,0.4-0.6,0.00110311788726
1.0-1.25,0.2-0.4,0.000888463409912
1.0-1.25,0.2-0.4,0.000679014187481
1.0-1.25,0.0-0.2,0.00085689627979
1.0-1.25,0.0-0.2,0.000607436769762
1.0-1.25,0.0-0.2,0.000725220926861
1.0-1.25,0.0-0.2,0.000754108895037
1.0-1.25,0.0-0.2,0.000688199838375
1.0-1.25,0.2-0.4,0.00055562299798
1.0-1.25,0.2-0.4,0.000407979273102
1.0-1.25,0.4-0.6,0.000663425187623
1.0-1.25,0.6-0.8,0.000730930233575
1.0-1.25,0.6-0.8,0.000551314137143
1.0-1.25,0.8-1.0,0.00159673180537
1.0-1.25,1.0-1.2,0.00103669833681
1.0-1.25,1.2-1.4,0.00154383572729
1.0-1.25,1.2-1.4,0.000952305623259
1.0-1.25,1.4-1.6,0.000678861808888
1.0-1.25,1.4-1.6,0.000697765802802
1.0-1.25,1.4-1.6,0.000286920364168
1.0-1.25,1.2-1.4,0.000632528940185
1.0-1.25,1.0-1.2,0.000505170133672
1.0-1.25,1.0-1.2,0.000651577058317
1.0-1.25,0.8-1.0,0.0010828443586
1.0-1.25,0.6-0.8,0.00123324124974
1.0-1.25,0.6-0.8,0.00062214823792
1.0-1.25,0.4-0.6,0.000559363216778
1.0-1.25,0.2-0.4,0.000492184390511
1.0-1.25,0.0-0.2,0.000865386532584
1.0-1.25,0.0-0.2,0.000702322888861
1.0-1.25,0.0-0.2,0.000955993034798
1.0-1.25,0.0-0.2,0.000805407396377
1.0-1.25,0.2-0.4,0.0013194787771
1.0-1.25,0.4-0.6,0.00150924965702
1.0-1.25,0.6-0.8,0.00113181202887
1.0-1.25,0.8-1.0,0.00124530392906
1.0-1.25,0.8-1.0,0.00117700907333
1.0-1.25,1.0-1.2,0.000879800049717
1.0-1.25,1.2-1.4,0.000649439767019
1.0-1.25,1.2-1.4,0.000970466057518
1.0-1.25,1.4-1.6,0.00191841588127
1.0-1.25,1.4-1.6,0.000978727623058
1.0-1.25,1.2-1.4,0.000756740144115
1.0-1.25,1.0-1.2,0.000413535981753
1.0-1.25,1.0-1.2,0.0017451006203
1.0-1.25,0.8-1.0,0.00124890246343
1.0-1.25,0.6-0.8,0.000210377271227
1.0-1.25,0.4-0.6,0.000413275384169
1.0-1.25,0.4-0.6,0.000714482507872
1.0-1.25,0.2-0.4,0.000669483302033
1.0-1.25,0.0-0.2,0.00121074143785
1.0-1.25,0.0-0.2,0.00111995660705
1.0-1.25,0.0-0.2,0.00157990552096
1.25-1.5,0.0-0.2,0.000563871748534
1.25-1.5,0.0-0.2,0.00042705993596
1.25-1.5,0.2-0.4,0.000384737874189
1.25-1.5,0.4-0.6,0.000709375072187
1.25-1.5,0.6-0.8,0.000414442067891
1.25-1.5,1.0-1.2,0.00128856310353
1.0-1.25,1.2-1.4,0.000966868372791
1.0-1.25,1.2-1.4,0.000860043849607
1.0-1.25,1.4-1.6,0.000226576889616
1.0-1.25,1.4-1.6,0.000662750453513
1.0-1.25,1.2-1.4,0.00117343933161
1.0-1.25,1.2-1.4,0.0011356302362
1.0-1.25,1.0-1.2,0.000526043416548
1.0-1.25,1.0-1.2,0.000933454749478
1.0-1.25,0.8-1.0,0.000473061086111
1.0-1.25,0.6-0.8,0.000606605408656
1.0-1.25,0.4-0.6,0.000915144965208
1.0-1.25,0.4-0.6,0.000684510294628
1.0-1.25,0.2-0.4,0.000708208992437
1.0-1.25,0.0-0.2,0.000514445468226
1.0-1.25,0.0-0.2,0.0007784861086
1.0-1.25,0.0-0.2,0.00046957918508
1.25-1.5,0.0-0.2,0.00144669335739
1.25-1.5,0.0-0.2,0.000779996399711
1.25-1.5,0.2-0.4,0.0012871996323
1.25-1.5,0.4-0.6,0.00234933935536
